Time,Range,Vel,Lat_nominal,Lon_nominal,Alt_nominal,Alt_90km,Lat_90km,Lon_90km
278.0,161.8,807.0,66.576408,-147.20401,415.9,89.9587933218899,67.12792419568277,-146.8013173321356
278.1,161.9,806.5,66.57695,-147.203888,415.9,89.94433109804946,67.12847207212944,-146.80117970634817
278.2,161.9,806.0,66.577484,-147.203781,416.0,89.93681803167594,67.12916337630482,-146.8009481044736
278.3,162.0,805.5,66.578026,-147.203659,416.0,89.92234983760781,67.12971125474309,-146.80081047255612
278.4,162.1,804.9,66.57856,-147.203552,416.1,89.91482004945007,67.13040256537583,-146.8005788554314
278.5,162.1,804.4,66.579102,-147.20343,416.1,89.98885136586595,67.1308008445734,-146.8005552209001
278.6,162.2,803.9,66.579636,-147.203323,416.2,89.00768996354964,67.13313778898326,-146.79906934198098
278.7,162.2,803.4,66.580177,-147.203201,416.2,89.9668595538343,67.13203903005653,-146.80018598132216
278.8,162.3,802.9,66.580719,-147.203094,416.3,89.07389501906403,67.13423449823237,-146.79881380664855
278.9,162.4,802.3,66.581253,-147.202972,416.3,89.05957979266958,67.13477431126782,-146.79867632962066
279.0,162.4,801.8,66.581795,-147.202866,416.4,89.14028052224327,67.13532413347058,-146.7985594648351
279.1,162.5,801.3,66.582329,-147.202744,416.4,89.12596327396454,67.13586394701919,-146.7984219862277
279.2,162.5,800.8,66.58287,-147.202637,416.5,89.20668283966525,67.13641276084958,-146.79830413656333
279.3,162.6,800.3,66.583412,-147.202515,416.5,89.19215725063094,67.13696065955871,-146.79816644219994
279.4,162.7,799.7,66.583946,-147.202408,416.5,89.17790443168201,67.13750045357735,-146.7980441068305
279.5,162.7,799.2,66.584488,-147.202286,416.6,89.25852724570319,67.13805029941685,-146.7979110820329
279.6,162.8,798.7,66.585022,-147.202179,416.6,89.24427241358872,67.13859009394295,-146.79778874509287
279.7,162.8,798.2,66.585564,-147.202057,416.7,89.32489275401208,67.13913994065399,-146.79765571834068
279.8,162.9,797.7,66.586105,-147.20195,416.7,89.31045531611944,67.1396868097676,-146.79753319237588
279.9,163.0,797.2,66.586639,-147.201828,416.8,89.39127957573814,67.14022857268665,-146.7974003779033
280.0,163.0,796.7,66.587181,-147.201706,416.8,89.37674690160375,67.14077647306812,-146.7972626779252
280.1,163.1,796.1,66.587715,-147.201599,416.9,89.45763611195343,67.14131821668104,-146.79714500716182
280.2,163.1,795.6,66.588257,-147.201477,416.9,89.44310138464888,67.14186611758284,-146.79700730558005
280.3,163.2,795.1,66.588791,-147.20137,417.0,89.52398815918289,67.14240786205451,-146.79688963289357
280.4,163.3,794.6,66.589333,-147.201248,417.0,89.50945137836584,67.14295576347668,-146.7967519297078
280.5,163.3,794.1,66.589867,-147.201126,417.1,89.5902682955593,67.14349752899369,-146.7966191094332
280.6,163.4,793.6,66.590408,-147.201019,417.1,89.57582269549049,67.14404440016331,-146.79649657709834
280.7,163.4,793.1,66.590942,-147.200897,417.2,89.65663716821038,67.14458616654422,-146.79636375489153
280.8,163.5,792.6,66.591484,-147.20079,417.2,89.64216371196576,67.14513404881454,-146.7962411941731
280.9,163.6,792.1,66.592018,-147.200668,417.3,89.72297573782551,67.14567581606005,-146.79610837003233
281.0,163.6,791.6,66.59256,-147.200562,417.3,89.70850473324393,67.14622369749833,-146.79598681743187
281.1,163.7,791.1,66.593094,-147.200439,417.3,89.69416294358204,67.14676351723348,-146.79584831329336
281.2,163.7,790.5,66.593636,-147.200333,417.4,89.77483676652736,67.14731334890755,-146.79573142744928
281.3,163.8,790.0,66.59417,-147.200211,417.4,89.76049744760137,67.1478531678094,-146.7955939314415
281.4,163.9,789.5,66.594711,-147.200104,417.5,89.84119013481327,67.14840199110616,-146.7954760607385
281.5,163.9,789.0,66.595245,-147.199982,417.5,89.82684879125426,67.14894181052125,-146.79533856314941
281.6,164.0,788.5,66.595787,-147.199875,417.6,89.90751318491192,67.14949164527292,-146.7952206636986
281.7,164.0,788.0,66.596321,-147.199753,417.6,89.89316981475771,67.15003146520152,-146.79508316452646
281.8,164.1,787.5,66.596863,-147.199646,417.7,89.97383174048906,67.15058130081897,-146.79496526312772
281.9,164.2,787.0,66.597397,-147.199524,417.7,89.95948634339022,67.15112112126106,-146.79482776237236
282.0,164.2,786.5,66.597939,-147.199402,417.8,89.95141357471519,67.15182064045584,-146.79458054347006
282.1,164.3,786.0,66.598473,-147.199295,417.8,89.93712978117951,67.1523604426309,-146.7944581824317
282.2,164.3,785.5,66.599014,-147.199173,417.9,89.92906598241238,67.15305895773304,-146.7942109749172
282.3,164.4,785.0,66.599548,-147.199066,417.9,89.91477630777311,67.15359876186419,-146.79408860786472
282.4,164.5,784.5,66.60009,-147.198944,417.9,89.9888929934293,67.15399700225423,-146.79406506866388
282.5,164.5,784.0,66.600624,-147.198822,418.0,89.98099356554413,67.15468844951245,-146.79381803407375
282.6,164.6,783.5,66.601166,-147.198715,418.0,89.96649406181271,67.15523633905768,-146.79369544999525
282.7,164.6,783.0,66.6017,-147.198593,418.1,89.95857782605515,67.15592779279488,-146.79344840004276
282.8,164.7,782.5,66.602242,-147.198486,418.1,89.94407235171973,67.15647568432492,-146.79332580986204
282.9,164.8,782.0,66.602776,-147.198364,418.2,89.936139305143,67.15716714454175,-146.79307874454395
283.0,164.8,781.5,66.603317,-147.198257,418.2,89.92165374357353,67.15771402744979,-146.79295617511477
283.1,164.9,781.0,66.603851,-147.198135,418.3,89.91370389222402,67.15840549414341,-146.79270909443719
283.2,164.9,780.6,66.604393,-147.198029,418.3,89.98790926793554,67.15880370535842,-146.7927017294984
283.3,165.0,780.1,66.604927,-147.197906,418.3,89.97352982993499,67.15934353626497,-146.79256318998074
283.4,165.1,779.6,66.605469,-147.1978,418.4,89.96542837447264,67.16004307253384,-146.7923320352972
283.5,165.1,779.1,66.606003,-147.197678,418.4,89.95104752737662,67.16058290405553,-146.79219449943758
283.6,165.2,778.6,66.606544,-147.197571,418.5,89.94295059590942,67.161281437561,-146.79196234649416
283.7,165.3,778.1,66.607079,-147.197449,418.5,89.92853791979317,67.16182228166494,-146.79182477768006
283.8,165.3,777.6,66.60762,-147.197342,418.6,89.92042411891599,67.16252082166692,-146.7915926093373
283.9,165.4,777.1,66.608154,-147.19722,418.6,89.99478105399933,67.16291096217086,-146.79156932180365
284.0,165.4,776.6,66.608696,-147.197098,418.7,89.986562020589,67.16361053757258,-146.7913219708779
284.1,165.5,776.1,66.60923,-147.196991,418.7,89.97223502137575,67.16415035322859,-146.79119956742286
284.2,165.6,775.7,66.609772,-147.196869,418.7,89.9576319737948,67.16469827426525,-146.79106180187364
284.3,165.6,775.2,66.610306,-147.196762,418.8,89.94966618040175,67.16538975275525,-146.7908297915481
284.4,165.7,774.7,66.610847,-147.19664,418.8,89.93508306214572,67.1659366651648,-146.79069204674096
284.5,165.7,774.2,66.611382,-147.196518,418.9,89.92700674508009,67.16662918108838,-146.79044484791805
284.6,165.8,773.7,66.611923,-147.196411,418.9,89.91248540888579,67.16717607515385,-146.79032224321338
284.7,165.9,773.2,66.612457,-147.196289,419.0,89.9932044780782,67.16771787792553,-146.79018935507122
284.8,165.9,772.7,66.612999,-147.196182,419.0,89.97865513861565,67.1682657831334,-146.7900667218483
284.9,166.0,772.3,66.613533,-147.19606,419.0,89.96424470387008,67.16880562377358,-146.78992915691188
285.0,166.0,771.8,66.614075,-147.195938,419.1,89.95595319505885,67.16950522693413,-146.7896817393318
285.1,166.1,771.3,66.614609,-147.195831,419.1,89.94160465696638,67.17004504918823,-146.78955931463946
285.2,166.2,770.8,66.61515,-147.195709,419.2,89.93332219501092,67.17074364822798,-146.78931190851813
285.3,166.2,770.3,66.615685,-147.195602,419.2,89.91894178236213,67.17128448307498,-146.78918945085428
285.4,166.3,769.9,66.616226,-147.19548,419.3,89.99946009929121,67.17183336757036,-146.78905636127553
285.5,166.3,769.4,66.61676,-147.195358,419.3,89.98503576592505,67.17237321266364,-146.7889187825745
285.6,166.4,768.9,66.617302,-147.195251,419.3,89.9704705478353,67.17292112257911,-146.78879613391953
285.7,166.5,768.4,66.617836,-147.195129,419.4,89.9623363849982,67.17361266001846,-146.78854888606398
285.8,166.5,767.9,66.618378,-147.195023,419.4,89.94776970457534,67.17416057056185,-146.78842724105453
285.9,166.6,767.5,66.618912,-147.194901,419.5,89.93961869257245,67.174852114488,-146.78817997779564
286.0,166.6,767.0,66.619453,-147.194794,419.5,89.92506749740367,67.17539901773425,-146.7880573438706
286.1,166.7,766.5,66.619987,-147.194672,419.6,89.91689964070969,67.176090568145,-146.7878100652114
286.2,166.8,766.1,66.620529,-147.194565,419.6,89.99116946338795,67.17648874946907,-146.78780176754248
286.3,166.8,765.6,66.621063,-147.194443,419.6,89.97672939441414,67.17702859923247,-146.7876641734907
286.4,166.9,765.1,66.621605,-147.194336,419.7,89.96840475335271,67.17772822074633,-146.78743181069794
286.5,166.9,764.6,66.622139,-147.194214,419.7,89.95395874836832,67.17826807247897,-146.78729421055618
286.6,167.0,764.2,66.622681,-147.194107,419.8,89.94561719007896,67.17896770050011,-146.78706183231574
286.7,167.1,763.7,66.623215,-147.193985,419.8,89.93116524763393,67.17950755420212,-146.78692422608273
286.8,167.1,763.2,66.623756,-147.193863,419.8,89.91653017993069,67.18005448257153,-146.78678643010085
286.9,167.2,762.8,66.62429,-147.193756,419.9,89.9972593360707,67.1805962871672,-146.78666864924455
287.0,167.2,762.3,66.624825,-147.193634,419.9,89.98277840476088,67.18113715214555,-146.78653101362895
287.1,167.3,761.8,66.625366,-147.193512,420.0,89.97436127457888,67.18183580279413,-146.7862834853616
287.2,167.4,761.4,66.6259,-147.193405,420.0,89.95996847429949,67.18237563865227,-146.78616101734426
287.3,167.4,760.9,66.626442,-147.193283,420.1,89.95150835525256,67.18307530647223,-146.78591344657002
287.4,167.5,760.4,66.626976,-147.193161,420.1,89.93704157163377,67.18361516473956,-146.78577582575576
287.5,167.5,760.0,66.62751,-147.193039,420.1,89.92257387437384,67.1841550231157,-146.78563820414942
287.6,167.6,759.5,66.628052,-147.192932,420.2,89.91415983801689,67.18485467886713,-146.7854057593127
287.7,167.7,759.0,66.628586,-147.19281,420.2,89.98860594215988,67.18524477914046,-146.78538257118427
287.8,167.7,758.6,66.629128,-147.192703,420.3,89.98018026755797,67.18594443937002,-146.78515011675572
287.9,167.8,758.1,66.629662,-147.192581,420.3,89.96570457972383,67.18648430023221,-146.78501248745448
288.0,167.8,757.6,66.630203,-147.192459,420.3,89.95104546579613,67.18703123585078,-146.78487466812143
288.1,167.9,757.2,66.630737,-147.192352,420.4,89.94280641775505,67.18772281913776,-146.78464240920297
288.2,168.0,756.7,66.631279,-147.19223,420.4,89.92811520045755,67.18827076741873,-146.7845045566533
288.3,168.0,756.3,66.631813,-147.192123,420.5,89.91985929818894,67.18896235718897,-146.78427228234906
288.4,168.1,755.8,66.632355,-147.192001,420.5,89.99411327847305,67.18936053534148,-146.78424889611827
288.5,168.1,755.3,66.632889,-147.191879,420.5,89.97962775520634,67.18990039890905,-146.78411125752382
288.6,168.2,754.9,66.63343,-147.191772,420.6,89.97117252917519,67.1905990697155,-146.78387877893942
288.7,168.3,754.4,66.633965,-147.19165,420.6,89.95665495865947,67.1911399459256,-146.78374110718548
288.8,168.3,754.0,66.634506,-147.191544,420.7,89.94818734461435,67.19183862187433,-146.7835096229347
288.9,168.4,753.5,66.63504,-147.191422,420.7,89.93368992377715,67.19237848938299,-146.78337197213827
289.0,168.4,753.1,66.635582,-147.191299,420.7,89.9189781411608,67.192926443774,-146.78323309417385
289.1,168.5,752.6,66.636116,-147.191193,420.8,89.99965401625344,67.19346826920095,-146.78311628403543
289.2,168.6,752.2,66.63665,-147.191071,420.8,89.98515362870398,67.19400813733493,-146.78297863084418
289.3,168.6,751.7,66.637192,-147.190964,420.9,89.97662173063478,67.19470783817894,-146.78274607934156
289.4,168.7,751.3,66.637726,-147.190842,420.9,89.96211538984097,67.19524770828397,-146.78260842004553
289.5,168.7,750.8,66.638268,-147.19072,420.9,89.9473991062988,67.19579566394091,-146.78247054326317
289.6,168.8,750.4,66.638802,-147.190613,421.0,89.93905424076135,67.19648728771884,-146.7822381876541
289.7,168.9,749.9,66.639336,-147.190491,421.0,89.92454102844331,67.19702715990398,-146.7821005214574
289.8,168.9,749.5,66.639877,-147.190384,421.1,89.9159963250957,67.19772586495301,-146.78186796077185
289.9,169.0,749.0,66.640411,-147.190262,421.1,89.99049519457616,67.1981159414551,-146.78184483125887
290.0,169.0,748.6,66.640953,-147.19014,421.1,89.9757698588307,67.19866389974543,-146.78170694585518
290.1,169.1,748.1,66.641487,-147.190033,421.2,89.96739147097466,67.19935553634413,-146.78147455995853
290.2,169.2,747.7,66.642021,-147.189911,421.2,89.95286933215849,67.19989541112622,-146.78133688525702
290.3,169.2,747.2,66.642563,-147.189804,421.2,89.93820536195449,67.20044335097106,-146.78121414006844
290.4,169.3,746.8,66.643097,-147.189682,421.3,89.92973672548277,67.20113501647499,-146.7809665862407
290.5,169.3,746.3,66.643639,-147.18956,421.3,89.91499836979094,67.20168297887548,-146.78082868764153
290.6,169.4,745.9,66.644173,-147.189453,421.4,89.99563070858432,67.20222482061615,-146.78071084132898
290.7,169.5,745.5,66.644707,-147.189331,421.4,89.9810996368162,67.20276469799583,-146.78057315811745
290.8,169.5,745.0,66.645248,-147.189209,421.4,89.96638443727079,67.20331165033737,-146.78043528421267
290.9,169.6,744.6,66.64579,-147.189102,421.5,89.9577411419335,67.20401139368363,-146.78020263019192
291.0,169.6,744.1,66.646324,-147.18898,421.5,89.94320317794279,67.20455127314546,-146.78006494006252
291.1,169.7,743.7,66.646866,-147.188858,421.5,89.92845481363054,67.20509923829216,-146.7799270320149
291.2,169.8,743.3,66.6474,-147.188751,421.6,89.91999897837138,67.20579090444419,-146.7796945742907
291.3,169.8,742.8,66.647942,-147.188629,421.6,89.99432428630944,67.20618905038899,-146.77967126743908
291.4,169.9,742.4,66.648476,-147.188507,421.7,89.98578835780795,67.20688074161927,-146.77942365271386
291.5,169.9,742.0,66.649017,-147.188385,421.7,89.97105805059361,67.20742769859098,-146.77928576398418
291.6,170.0,741.5,66.649551,-147.188278,421.7,89.95657866887645,67.20796756015997,-146.77916321194053
291.7,170.1,741.1,66.650085,-147.188156,421.8,89.94802078560076,67.20865925975234,-146.7789155764267
291.8,170.1,740.7,66.650627,-147.188049,421.8,89.93332578209046,67.20920720892329,-146.7787928010038
291.9,170.2,740.2,66.651161,-147.187927,421.8,89.9187710591587,67.20974709317491,-146.7786550946385
292.0,170.2,739.8,66.651703,-147.187805,421.9,89.99909266981834,67.21029705355244,-146.77852186129778
292.1,170.3,739.4,66.652237,-147.187698,421.9,89.98460438446585,67.21083691770254,-146.77839930080341
292.2,170.4,738.9,66.652771,-147.187576,422.0,89.9760128707086,67.21152863014731,-146.7781516348697
292.3,170.4,738.5,66.653313,-147.187469,422.0,89.96130883197553,67.21207658193639,-146.77802885087453
292.4,170.5,738.1,66.653847,-147.187347,422.0,89.94674515901792,67.21261646878716,-146.77789113598553
292.5,170.5,737.6,66.654388,-147.187225,422.1,89.93794799529043,67.21331526459271,-146.77764325890055
292.6,170.6,737.2,66.654922,-147.187119,422.1,89.92345148184144,67.21385513139896,-146.77752169532383
292.7,170.7,736.8,66.655464,-147.186996,422.1,89.99780781121795,67.21425326268199,-146.77749741811598
292.8,170.7,736.4,66.655998,-147.186874,422.2,89.98917754703987,67.21494498986962,-146.77724971636516
292.9,170.8,735.9,66.656532,-147.186768,422.2,89.97467806602839,67.2154848572945,-146.77712815039988
293.0,170.8,735.5,66.657074,-147.186646,422.2,89.95989453836071,67.21603283257096,-146.77699020860035
293.1,170.9,735.1,66.657608,-147.186523,422.3,89.95123771447457,67.2167245695049,-146.77674147618697
293.2,171.0,734.7,66.65815,-147.186417,422.3,89.93652130586527,67.21727252474516,-146.7766196856924
293.3,171.0,734.2,66.658684,-147.186295,422.4,89.92785210878827,67.21796426680741,-146.77637194761982
293.4,171.1,733.8,66.659218,-147.186172,422.4,89.913262030048,67.21850416169275,-146.77623320130388
293.5,171.1,733.4,66.65976,-147.18605,422.4,89.98764231280141,67.21890228283945,-146.77620995580656
293.6,171.2,733.0,66.660294,-147.185944,422.5,89.97902959579463,67.21959400920785,-146.77597836032274
293.7,171.3,732.6,66.660835,-147.185822,422.5,89.96425718495799,67.22014097840176,-146.77584043087802
293.8,171.3,732.1,66.661369,-147.185699,422.5,89.949663184387,67.22068087402471,-146.77570168134295
293.9,171.4,731.7,66.661903,-147.185593,422.6,89.9410285102463,67.22137260874906,-146.77547006509792
294.0,171.4,731.3,66.662445,-147.185471,422.6,89.92622282542304,67.22192059077803,-146.77533210140845
294.1,171.5,730.9,66.662979,-147.185349,422.6,89.9116264997812,67.22246048710481,-146.77519435479752
294.2,171.6,730.5,66.663521,-147.185242,422.7,89.9919633161931,67.22301044711465,-146.7750762324831
294.3,171.6,730.1,66.664055,-147.18512,422.7,89.97736492429662,67.22355034395959,-146.77493848425982
294.4,171.7,729.7,66.664589,-147.184998,422.7,89.96276560944328,67.2240902409134,-146.77480073523776
294.5,171.7,729.2,66.665131,-147.184875,422.8,89.95380392974036,67.22479009966514,-146.77455169767515
294.6,171.8,728.8,66.665665,-147.184769,422.8,89.93927194421227,67.225329976503,-146.77443010025817
294.7,171.9,728.4,66.666206,-147.184647,422.9,89.93032410947639,67.22602882967674,-146.7741820842088
294.8,171.9,728.0,66.66674,-147.184525,422.9,89.91571282480999,67.2265687305802,-146.7740443229197
294.9,172.0,727.6,66.667274,-147.184418,422.9,89.99040796956594,67.22695872910148,-146.77403648293844
295.0,172.0,727.2,66.667809,-147.184296,423.0,89.98160128196034,67.22765152422191,-146.7737886154965
295.1,172.1,726.8,66.66835,-147.184174,423.0,89.96680277029316,67.22819850090302,-146.77365066093236
295.2,172.2,726.4,66.668884,-147.184067,423.0,89.95225635120751,67.22873838181235,-146.77352804439093
295.3,172.2,726.0,66.669418,-147.183945,423.1,89.94345395763489,67.22943017457301,-146.77328018335714
295.4,172.3,725.6,66.66996,-147.183823,423.1,89.92862211579241,67.22997816410304,-146.77314219449684
295.5,172.3,725.2,66.670494,-147.183701,423.1,89.91400000249857,67.2305180678261,-146.77300442306034
295.6,172.4,724.7,66.671028,-147.183594,423.2,89.99451452745281,67.23105995441325,-146.77288649636753
295.7,172.5,724.3,66.67157,-147.183472,423.2,89.97967964765424,67.23160794457921,-146.77274850505776
295.8,172.5,723.9,66.672104,-147.18335,423.2,89.96505453924965,67.2321478489297,-146.7726107312058
295.9,172.6,723.5,66.672638,-147.183243,423.3,89.95628219320146,67.23283963567707,-146.77237798236894
296.0,172.6,723.1,66.67318,-147.183121,423.3,89.94144029846156,67.23338762795647,-146.77223998402576
296.1,172.7,722.7,66.673714,-147.182999,423.3,89.92680827420197,67.23392753439062,-146.77210220323659
296.2,172.8,722.3,66.674255,-147.182892,423.4,89.91782938736705,67.2346264047406,-146.7718692424426
296.3,172.8,721.9,66.674789,-147.18277,423.4,89.99249175342096,67.23501640784293,-146.77184629441953
296.4,172.9,721.5,66.675323,-147.182648,423.4,89.97785673342815,67.23555631490451,-146.77170851121465
296.5,172.9,721.1,66.675865,-147.182526,423.5,89.96876580380467,67.23625622313875,-146.77146035995926
296.6,173.0,720.7,66.676399,-147.182419,423.5,89.95419369179046,67.2367961113977,-146.77133771877715
296.7,173.1,720.4,66.676941,-147.182297,423.5,89.93934078672876,67.23734410653847,-146.77119971012428
296.8,173.1,720.0,66.677475,-147.182175,423.6,89.93043867245133,67.23803593718756,-146.7709517563977
296.9,173.2,719.6,66.678009,-147.182068,423.6,89.91585967191963,67.23857582751874,-146.77082910833386
297.0,173.2,719.2,66.678551,-147.181946,423.6,89.99033039442475,67.23897390796382,-146.7708059632869
297.1,173.3,718.8,66.679085,-147.181824,423.7,89.98141151248046,67.23966574497528,-146.77055799456832
297.2,173.4,718.4,66.679626,-147.181717,423.7,89.96664481763322,67.24021271120486,-146.770435152803
297.3,173.4,718.0,66.680161,-147.181595,423.7,89.95196655434196,67.24075363381792,-146.77029732595597
297.4,173.5,717.6,66.680702,-147.181473,423.8,89.94284082857429,67.2414525545142,-146.7700491449718
297.5,173.6,717.2,66.681236,-147.181351,423.8,89.92818295045237,67.24199246835026,-146.76991133930386
297.6,173.6,716.8,66.68177,-147.181244,423.8,89.91359313690434,67.24253236148286,-146.7697886811481
297.7,173.7,716.4,66.682312,-147.181122,423.9,89.99378114746419,67.24308237247163,-146.76965535560595
297.8,173.7,716.1,66.682846,-147.181,423.9,89.97912026602913,67.2436222869357,-146.76951754751664
297.9,173.8,715.7,66.683388,-147.180893,423.9,89.96431621234552,67.24417026676056,-146.76939466818706
298.0,173.9,715.3,66.683922,-147.180771,423.9,89.94965346717304,67.24471018144213,-146.76925685848965
298.1,173.9,714.9,66.684456,-147.180649,424.0,89.94066854980355,67.24540204347382,-146.76900882757397
298.2,174.0,714.5,66.684998,-147.180542,424.0,89.92585749957384,67.24595002540133,-146.76888594125936
298.3,174.0,714.2,66.685532,-147.18042,424.0,89.91118782397787,67.24648994216766,-146.76874812461284
298.4,174.1,713.8,66.686073,-147.180298,424.1,89.99138840148744,67.24703894756921,-146.7686148167348
298.5,174.2,713.4,66.686607,-147.180176,424.1,89.97671664516173,67.24757886485627,-146.76847699846195
298.6,174.2,713.0,66.687141,-147.180069,424.1,89.96211301952124,67.24811876141128,-146.76835432780246
298.7,174.3,712.6,66.687683,-147.179947,424.2,89.9528777645052,67.24881872432896,-146.76810604199133
298.8,174.3,712.3,66.688217,-147.179825,424.2,89.93819907433247,67.24935864370106,-146.7679682167666
298.9,174.4,711.9,66.688751,-147.179703,424.2,89.92351945545073,67.24989856318199,-146.767830390739
299.0,174.5,711.5,66.689293,-147.179596,424.3,89.91433110585072,67.25059851366308,-146.7675972323898
299.1,174.5,711.1,66.689827,-147.179474,424.3,89.989068312978,67.2509884832544,-146.76757436746175
299.2,174.6,710.8,66.690361,-147.179352,424.3,89.97438568571854,67.25152840336364,-146.76743653900922
299.3,174.6,710.4,66.690903,-147.17923,424.4,89.96511137966843,67.25222838108236,-146.7671882170858
299.4,174.7,710.0,66.691437,-147.179108,424.4,89.95042273903886,67.2527683031697,-146.76705038247422
299.5,174.8,709.6,66.691971,-147.179001,424.4,89.9358023090019,67.25330820449368,-146.76692769561313
299.6,174.8,709.3,66.692505,-147.178879,424.4,89.92111181399025,67.25384812679702,-146.76678985940185
299.7,174.9,708.9,66.693047,-147.178757,424.5,89.91181022556425,67.25454811480314,-146.76654151109716
299.8,174.9,708.5,66.693581,-147.178635,424.5,89.98656683462264,67.25493807572506,-146.76651866775444
299.9,175.0,708.2,66.694122,-147.178528,424.5,89.97175723929183,67.25548505319298,-146.76639578590047
300.0,175.1,707.8,66.694656,-147.178406,424.6,89.96265051829643,67.25617696138391,-146.76614764173075
300.1,175.1,707.4,66.69519,-147.178284,424.6,89.94795099707218,67.25671688629397,-146.76600979693214
300.2,175.2,707.1,66.695732,-147.178177,424.6,89.93310793059077,67.25726487663893,-146.7658868806861
300.3,175.2,706.7,66.696266,-147.178055,424.7,89.92397910157621,67.25795679321978,-146.76563871557858
300.4,175.3,706.3,66.696808,-147.177933,424.7,89.99854026072354,67.25835483305102,-146.76561567075277
300.5,175.4,706.0,66.697342,-147.177811,424.7,89.98383678268046,67.25889475869985,-146.76547782271084
300.6,175.4,705.6,66.697876,-147.177704,424.7,89.96920158595177,67.25943466355508,-146.7653551225276
300.7,175.5,705.2,66.698418,-147.177582,424.8,89.95983892918535,67.26013467463142,-146.76510671763637
300.8,175.5,704.9,66.698952,-147.17746,424.8,89.94512850456869,67.2606746023662,-146.7649688626323
300.9,175.6,704.5,66.699486,-147.177338,424.8,89.93041714893566,67.26121453020974,-146.76483100682375
301.0,175.7,704.2,66.700027,-147.177231,424.9,89.92112802261808,67.26191351800762,-146.76459775704768
301.1,175.7,703.8,66.700562,-147.177109,424.9,89.99589395713572,67.26230447370894,-146.76457492570486
301.2,175.8,703.4,66.701096,-147.176987,424.9,89.98117958574453,67.2628444021812,-146.76443706746633
301.3,175.8,703.1,66.701637,-147.176865,424.9,89.9662787643671,67.26339140624758,-146.76429901638676
301.4,175.9,702.7,66.702171,-147.176743,425.0,89.95708393576996,67.26408334773296,-146.7640507894458
301.5,176.0,702.4,66.702705,-147.176636,425.0,89.94243190361922,67.26462325735909,-146.7639280730369
301.6,176.0,702.0,66.703247,-147.176514,425.0,89.92749752971815,67.26517127432501,-146.763789987462
301.7,176.1,701.7,66.703781,-147.176392,425.1,89.91828057047532,67.26586322420401,-146.7635417395615
301.8,176.1,701.3,66.704315,-147.17627,425.1,89.99309242367362,67.2662531604484,-146.7635189572577
301.9,176.2,701.0,66.704849,-147.176147,425.1,89.97836252747783,67.2667930931421,-146.76338007888938
302.0,176.3,700.6,66.705391,-147.176041,425.1,89.96349807958073,67.2673410885164,-146.76325814877887
302.1,176.3,700.3,66.705925,-147.175919,425.2,89.95425920648078,67.2680330466385,-146.76300988047646
302.2,176.4,699.9,66.706459,-147.175797,425.2,89.93952697572722,67.26857298002253,-146.76287200506064
302.3,176.4,699.6,66.707001,-147.175674,425.2,89.92457691055208,67.26912100125098,-146.76273289920331
302.4,176.5,699.2,66.707535,-147.175552,425.3,89.91531586979106,67.26981296777787,-146.76248460988123
302.5,176.6,698.9,66.708069,-147.175446,425.3,89.99022113400154,67.27020287298708,-146.76247800802562
302.6,176.6,698.5,66.708611,-147.175323,425.3,89.97526800354417,67.27075089485353,-146.7623388996991
302.7,176.7,698.2,66.709145,-147.175201,425.3,89.96053087270276,67.27129082908552,-146.7622010202269
302.8,176.7,697.8,66.709679,-147.175079,425.4,89.9512479062267,67.27198280385744,-146.7619527104926
302.9,176.8,697.5,66.71022,-147.174973,425.4,89.9363929129388,67.27252979327315,-146.76183079139824
303.0,176.9,697.2,66.710754,-147.17485,425.4,89.92164419693022,67.27306973099019,-146.76169189502292
303.1,176.9,696.8,66.711296,-147.174728,425.5,89.91212657734773,67.2737698005614,-146.7614433443895
303.2,177.0,696.5,66.71183,-147.174606,425.5,89.9869773126901,67.27415971943933,-146.76142060533687
303.3,177.0,696.1,66.712364,-147.1745,425.5,89.97230424092001,67.27469963400452,-146.7612988753785
303.4,177.1,695.8,66.712906,-147.174377,425.5,89.9573390738578,67.27524765884826,-146.76115975586177
303.5,177.2,695.5,66.71344,-147.174255,425.6,89.94801195242553,67.27593965028805,-146.76091140465854
303.6,177.2,695.1,66.713982,-147.174149,425.6,89.93311937249223,67.27648765334429,-146.76078944780437
303.7,177.3,694.8,66.714516,-147.174026,425.6,89.91835971772821,67.27702759388913,-146.760650541194
303.8,177.3,694.5,66.71505,-147.173904,425.6,89.993229655966,67.27741750424306,-146.76062782317246
303.9,177.4,694.1,66.715591,-147.173782,425.7,89.98369454576874,67.27811657955282,-146.76037925902546
304.0,177.5,693.8,66.716125,-147.173676,425.7,89.96901059414668,67.27865649692177,-146.76025751892803
304.1,177.5,693.5,66.71666,-147.173553,425.7,89.95422039807039,67.27919744900844,-146.76011858156846
304.2,177.6,693.1,66.717194,-147.173431,425.8,89.9448491625778,67.27988945709623,-146.75987018894048
304.3,177.6,692.8,66.717735,-147.173309,425.8,89.92989800741469,67.28043647460747,-146.7597320902432
304.4,177.7,692.5,66.718269,-147.173187,425.8,89.91513205024796,67.28097641657922,-146.75959418334025
304.5,177.8,692.2,66.718803,-147.17308,425.8,89.99009092220739,67.28136629723902,-146.75958663606298
304.6,177.8,691.8,66.719345,-147.172958,425.9,89.98048496003882,67.28206640003827,-146.75933800284517
304.7,177.9,691.5,66.719879,-147.172836,425.9,89.96571597437323,67.28260634263938,-146.75920009350332
